poseodom.x poseodom.y markerPose1.x markerPose1.y markerPose2.x markerPose2.y markerPose3.x markerPose3.y markerPose4.x markerPose4.y PoseAver.x PoseAver.y
-0.89416 -4.82345 -1.24258 0.953369 0 0 0 0 4.94066e-324 0 -1.24258 0.953369
-0.912862 1.07212 -1.24258 0.953369 0 0 -0.912862 1.07212 0 0 -0.912862 1.07212
0.0294478 0.951384 -1.24258 0.953369 0 0 0.0294478 0.951384 0 0 0.0294478 0.951384
-1.94589 1.043 -1.24258 0.953369 0 0 -1.94589 1.043 0 0 -1.94589 1.043
-3.35951 0.377673 -1.24258 0.953369 0 0 -3.35951 0.377673 0 0 -3.35951 0.377673
-1.07044 1.45666 -1.24258 0.953369 0 0 -1.07044 1.45666 0 0 -1.07044 1.45666
-2.78492 1.08268 -1.24258 0.953369 0 0 -2.78492 1.08268 0 0 -2.78492 1.08268
-2.87227 -0.074313 -1.24258 0.953369 0 0 -2.87227 -0.074313 0 0 -2.87227 -0.074313
-2.6201 0.810915 -1.24258 0.953369 0 0 -2.6201 0.810915 0 0 -2.6201 0.810915
-1.43545 1.58525 -1.24258 0.953369 0 0 -1.43545 1.58525 0 0 -1.43545 1.58525
-1.53602 1.162 -1.24258 0.953369 0 0 -1.53602 1.162 0 0 -1.53602 1.162
-1.45115 1.25137 -1.24258 0.953369 0 0 -1.45115 1.25137 0 0 -1.45115 1.25137
-1.26749 -0.139532 -1.24258 0.953369 0 0 -1.26749 -0.139532 0 0 -1.26749 -0.139532
-2.55452 1.00992 -1.24258 0.953369 0 0 -2.55452 1.00992 0 0 -2.55452 1.00992
-1.27929 -0.224604 -1.24258 0.953369 0 0 -1.27929 -0.224604 0 0 -1.27929 -0.224604
0.0119262 0.796207 -1.24258 0.953369 0 0 0.0119262 0.796207 0 0 0.0119262 0.796207
-1.80734 0.72605 -1.24258 0.953369 0 0 -1.80734 0.72605 0 0 -1.80734 0.72605
0.715911 0.75943 -1.24258 0.953369 0 0 0.715911 0.75943 0 0 0.715911 0.75943
-1.24097 1.27086 -1.24258 0.953369 0 0 -1.24097 1.27086 0 0 -1.24097 1.27086
-0.718755 0.427438 -1.24258 0.953369 0 0 -0.718755 0.427438 0 0 -0.718755 0.427438
-1.49091 1.31135 -1.24258 0.953369 0 0 -1.49091 1.31135 0 0 -1.49091 1.31135
-1.49054 0.42847 -1.24258 0.953369 0 0 -1.49054 0.42847 0 0 -1.49054 0.42847
-1.62364 0.236589 -1.24258 0.953369 0 0 -1.62364 0.236589 0 0 -1.62364 0.236589
-1.84891 0.88995 -1.24258 0.953369 0 0 -1.84891 0.88995 0 0 -1.84891 0.88995
-1.077 -0.499748 -1.24258 0.953369 0 0 -1.077 -0.499748 0 0 -1.077 -0.499748
-2.55736 1.33615 -1.24258 0.953369 0 0 -2.55736 1.33615 0 0 -2.55736 1.33615
-0.921508 -0.472109 -1.24258 0.953369 0 0 -0.921508 -0.472109 0 0 -0.921508 -0.472109
-0.514705 0.306066 -1.24258 0.953369 0 0 -0.514705 0.306066 0 0 -0.514705 0.306066
-0.0749375 -0.516608 -1.24258 0.953369 0 0 -0.0749375 -0.516608 0 0 -0.0749375 -0.516608
-2.04034 0.832843 -1.24258 0.953369 0 0 -2.04034 0.832843 0 0 -2.04034 0.832843
-1.69093 1.96974 -1.24258 0.953369 0 0 -1.69093 1.96974 0 0 -1.69093 1.96974
-0.529064 0.438375 -1.24258 0.953369 0 0 -0.529064 0.438375 0 0 -0.529064 0.438375
0.154061 0.453769 -1.24258 0.953369 0 0 0.154061 0.453769 0 0 0.154061 0.453769
-1.2004 1.68701 -1.24258 0.953369 0 0 -1.2004 1.68701 0 0 -1.2004 1.68701
-2.21979 0.0596157 -1.24258 0.953369 0 0 -2.21979 0.0596157 0 0 -2.21979 0.0596157
-1.24482 0.373555 -1.24258 0.953369 0 0 -1.24482 0.373555 0 0 -1.24482 0.373555
-1.5959 2.29956 -1.24258 0.953369 0 0 -1.5959 2.29956 0 0 -1.5959 2.29956
-0.437516 -0.0697498 -1.24258 0.953369 0 0 -0.437516 -0.0697498 0 0 -0.437516 -0.0697498
-1.84969 1.00723 -1.24258 0.953369 0 0 -1.84969 1.00723 0 0 -1.84969 1.00723
-1.77978 1.11472 -1.24258 0.953369 0 0 -1.77978 1.11472 0 0 -1.77978 1.11472
-0.622258 -0.291026 -1.24258 0.953369 0 0 -0.622258 -0.291026 0 0 -0.622258 -0.291026
-0.206563 0.695644 -1.24258 0.953369 0 0 -0.206563 0.695644 0 0 -0.206563 0.695644
-1.07324 0.987094 -1.24258 0.953369 0 0 -1.07324 0.987094 0 0 -1.07324 0.987094
-1.70403 0.46673 -1.24258 0.953369 0 0 -1.70403 0.46673 0 0 -1.70403 0.46673
-2.05691 1.28406 -1.24258 0.953369 0 0 -2.05691 1.28406 0 0 -2.05691 1.28406
-2.43302 1.21093 -1.24258 0.953369 0 0 -2.43302 1.21093 0 0 -2.43302 1.21093
-1.91978 -0.0130281 -1.24258 0.953369 0 0 -1.91978 -0.0130281 0 0 -1.91978 -0.0130281
-0.975278 0.749347 -1.24258 0.953369 0 0 -0.975278 0.749347 0 0 -0.975278 0.749347
-0.449583 -0.061047 -1.24258 0.953369 0 0 -0.449583 -0.061047 0 0 -0.449583 -0.061047
-0.87546 1.62965 -1.24258 0.953369 0 0 -0.87546 1.62965 0 0 -0.87546 1.62965
-1.35196 0.587589 -1.24258 0.953369 0 0 -1.35196 0.587589 0 0 -1.35196 0.587589
-1.2267 0.589851 -1.24258 0.953369 0 0 -1.2267 0.589851 0 0 -1.2267 0.589851
-2.29611 0.0987009 -1.24258 0.953369 0 0 -2.29611 0.0987009 0 0 -2.29611 0.0987009
0.181292 -0.880707 -1.24258 0.953369 0 0 0.181292 -0.880707 0 0 0.181292 -0.880707
-2.02153 0.653353 -1.24258 0.953369 0 0 -2.02153 0.653353 0 0 -2.02153 0.653353
-1.38158 1.3564 -1.24258 0.953369 0 0 -1.38158 1.3564 0 0 -1.38158 1.3564
-1.58552 1.46966 -1.24258 0.953369 0 0 -1.58552 1.46966 0 0 -1.58552 1.46966
-1.16492 -0.0484615 -1.24258 0.953369 0 0 -1.16492 -0.0484615 0 0 -1.16492 -0.0484615
-0.271484 0.474671 -1.24258 0.953369 0 0 -0.271484 0.474671 0 0 -0.271484 0.474671
-2.04827 1.33004 -1.24258 0.953369 0 0 -2.04827 1.33004 0 0 -2.04827 1.33004
-0.83783 1.07267 -1.24258 0.953369 0 0 -0.83783 1.07267 0 0 -0.83783 1.07267
-2.38354 0.797264 -1.24258 0.953369 0 0 -2.38354 0.797264 0 0 -2.38354 0.797264
-0.101528 0.533868 -1.24258 0.953369 0 0 -0.101528 0.533868 0 0 -0.101528 0.533868
-1.90734 0.657706 -1.24258 0.953369 0 0 -1.90734 0.657706 0 0 -1.90734 0.657706
-2.17083 0.960287 -1.24258 0.953369 0 0 -2.17083 0.960287 0 0 -2.17083 0.960287
-2.79369 -0.0834707 -1.24258 0.953369 0 0 -2.79369 -0.0834707 0 0 -2.79369 -0.0834707
-1.80456 1.40456 -1.24258 0.953369 0 0 -1.80456 1.40456 0 0 -1.80456 1.40456
-1.29303 0.309312 -1.24258 0.953369 0 0 -1.29303 0.309312 0 0 -1.29303 0.309312
-1.03799 0.429974 -1.24258 0.953369 0 0 -1.03799 0.429974 0 0 -1.03799 0.429974
-1.60991 0.83106 -1.24258 0.953369 0 0 -1.60991 0.83106 0 0 -1.60991 0.83106
-1.02537 1.66261 -1.24258 0.953369 0 0 -1.02537 1.66261 0 0 -1.02537 1.66261
-1.61539 1.01323 -1.24258 0.953369 0 0 -1.61539 1.01323 0 0 -1.61539 1.01323
-1.17441 -0.744843 -1.24258 0.953369 0 0 -1.17441 -0.744843 0 0 -1.17441 -0.744843
-2.02668 -0.0992436 -1.24258 0.953369 0 0 -2.02668 -0.0992436 0 0 -2.02668 -0.0992436
-0.605026 1.05129 -1.24258 0.953369 0 0 -0.605026 1.05129 0 0 -0.605026 1.05129
-0.0627221 1.14967 -1.24258 0.953369 0 0 -0.0627221 1.14967 0 0 -0.0627221 1.14967
-0.842854 2.65708 -1.24258 0.953369 0 0 -0.842854 2.65708 0 0 -0.842854 2.65708
-1.27172 -0.42568 -1.24258 0.953369 0 0 -1.27172 -0.42568 0 0 -1.27172 -0.42568
-0.25144 0.179868 -1.24258 0.953369 0 0 -0.25144 0.179868 0 0 -0.25144 0.179868
-0.470351 0.140024 -1.24258 0.953369 0 0 -0.470351 0.140024 0 0 -0.470351 0.140024
-0.737257 0.671095 -1.24258 0.953369 0 0 -0.737257 0.671095 0 0 -0.737257 0.671095
-1.10967 0.26391 -1.24258 0.953369 0 0 -1.10967 0.26391 0 0 -1.10967 0.26391
-0.96682 0.826585 -1.24258 0.953369 0 0 -0.96682 0.826585 0 0 -0.96682 0.826585
-0.503721 0.245797 -1.24258 0.953369 0 0 -0.503721 0.245797 0 0 -0.503721 0.245797
-0.498637 0.245802 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.49356 0.245802 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.488482 0.245802 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.483404 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.478327 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.473249 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.468171 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.463094 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.458016 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.452939 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.447861 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.442784 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.437706 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.432628 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.427551 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.422473 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.417396 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.412318 0.245803 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.407241 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.402163 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.397086 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.392008 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.386931 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.381853 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.376776 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.371698 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.36662 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.361543 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.356465 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.351388 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.34631 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.341233 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.336155 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.331078 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.326 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.320923 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.315845 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.310768 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.30569 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.300613 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.295535 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.290458 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.28538 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.280303 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.275225 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.270148 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.26507 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.259993 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.254915 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.249837 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.24476 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.239682 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.234605 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.229527 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.22445 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.219372 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.214295 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.209217 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.20414 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.199062 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.193985 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.188907 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.18383 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.178752 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.173675 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.168597 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.16352 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.158442 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.153365 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.148287 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.14321 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.138132 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.133055 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.127977 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.1229 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.117822 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.112744 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.107667 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.102589 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0975119 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0924344 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0873569 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0822794 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0772019 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0721243 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0670468 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0619693 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0568918 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0518143 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0467368 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0416592 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0365817 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0315042 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0264267 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0213492 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0162716 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.0111941 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.00611661 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
-0.00103909 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.00403842 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.00911594 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.0141935 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.019271 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.0243485 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.029426 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.0345035 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.039581 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.0446586 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.0497361 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.0548136 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.0598911 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.0649686 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.0700462 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.0751237 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.0802012 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.0852787 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.0903562 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.0954337 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.100511 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.105589 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.110666 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.115744 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.120821 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.125899 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.130976 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.136054 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.141131 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.146209 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.151286 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.156364 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.161441 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.166519 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.171597 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.176674 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.181752 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.186829 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.191907 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.196984 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.202062 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.207139 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.212217 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.217294 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.222372 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.227449 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.232527 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.237604 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.242682 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.247759 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.252837 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.257914 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.262992 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.268069 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.273147 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.278224 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.283302 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.288379 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.293457 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.298534 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.303612 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.308689 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.313767 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.318845 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.323922 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
0.329 0.245804 -1.24258 0.953369 0 0 -0.503721 0.245797 4.94066e-324 0 -0.503721 0.245797
