poseodom.x poseodom.y markerPose1.x markerPose1.y markerPose2.x markerPose2.y markerPose3.x markerPose3.y markerPose4.x markerPose4.y PoseKalman.x PoseKalman.y
-3.44641 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.44641 -0.450657
-3.45128 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.45128 -0.450657
-3.45614 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.45614 -0.450657
-3.46101 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.46101 -0.450657
-3.46587 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.46587 -0.450657
-3.47074 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.47074 -0.450657
-3.4756 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.4756 -0.450657
-3.48047 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.48047 -0.450657
-3.48533 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.48533 -0.450657
-3.4902 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.4902 -0.450657
-3.49506 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.49506 -0.450657
-3.49993 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.49993 -0.450657
-3.50479 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.50479 -0.450657
-3.50966 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.50966 -0.450657
-3.51452 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.51452 -0.450657
-3.51939 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.51939 -0.450657
-3.52425 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.52425 -0.450657
-3.52912 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.52912 -0.450657
-3.53398 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.53398 -0.450657
-3.53885 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.53885 -0.450657
-3.54371 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.54371 -0.450657
-3.54858 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.54858 -0.450657
-3.55344 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.55344 -0.450657
-3.55831 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.55831 -0.450657
-3.56317 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.56317 -0.450657
-3.56804 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.56804 -0.450657
-3.5729 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.5729 -0.450657
-3.57777 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.57777 -0.450657
-3.58263 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.58263 -0.450657
-3.5875 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.5875 -0.450657
-3.59236 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.59236 -0.450657
-3.59723 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.59723 -0.450657
-3.60209 -0.450657 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -3.60209 -0.450657
-3.52724 -0.469182 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 1.62456 -1.15318
-3.449 -0.487284 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.623894 -1.50664
-3.36742 -0.504948 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.0626503 0.176871
-3.28258 -0.522158 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.340512 -1.66059
-3.19453 -0.538898 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.603271 -1.14141
-3.10337 -0.555152 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.301442 0.0279183
-3.00914 -0.570907 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.656688 -0.787236
-2.92175 -0.584713 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.184378 -0.923816
-2.84119 -0.596803 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.424729 -0.520463
-2.76719 -0.607407 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.843144 -0.594529
-2.69941 -0.616722 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.560736 -0.147544
-2.6375 -0.624918 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 1.08287 -0.0368386
-2.58108 -0.632141 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.0421787 0.623675
-2.52977 -0.638517 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.888941 -0.753107
-2.48318 -0.644154 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.361099 -0.0857853
-2.44097 -0.649144 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.393289 -0.945826
-2.40277 -0.653568 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.520919 -0.642346
-2.36827 -0.657496 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 1.33505 -1.10358
-2.33716 -0.660988 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.204757 -0.844878
-2.30914 -0.664096 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.675423 -0.804861
-2.28395 -0.666865 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.0994534 -0.52969
-2.26134 -0.669335 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.626503 0.188402
-2.24108 -0.671541 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.3701 0.148829
-2.22296 -0.673512 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 1.94155 -0.0644116
-2.20678 -0.675275 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.069658 0.0203033
-2.19238 -0.676853 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.0376319 -0.964713
-2.17958 -0.678267 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.17958 -0.678267
-2.16824 -0.679534 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.16824 -0.679534
-2.15822 -0.680671 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.15822 -0.680671
-2.1494 -0.681691 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.1494 -0.681691
-2.14167 -0.682608 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.14167 -0.682608
-2.13493 -0.683431 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.13493 -0.683431
-2.12908 -0.684171 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.12908 -0.684171
-2.12404 -0.684836 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.12404 -0.684836
-2.11974 -0.685434 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.11974 -0.685434
-2.11609 -0.685973 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.11609 -0.685973
-2.11305 -0.686458 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.11305 -0.686458
-2.11055 -0.686894 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.11055 -0.686894
-2.10855 -0.687287 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.10855 -0.687287
-2.10698 -0.687641 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.10698 -0.687641
-2.10583 -0.68796 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.10583 -0.68796
-2.10503 -0.688247 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.10503 -0.688247
-2.10457 -0.688506 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.10457 -0.688506
-2.1044 -0.68874 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.1044 -0.68874
-2.10451 -0.68895 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.10451 -0.68895
-2.10486 -0.68914 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.10486 -0.68914
-2.10542 -0.689311 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.10542 -0.689311
-2.10619 -0.689465 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.10619 -0.689465
-2.10714 -0.689605 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.10714 -0.689605
-2.10825 -0.68973 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.10825 -0.68973
-2.10951 -0.689843 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.10951 -0.689843
-2.1109 -0.689946 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.1109 -0.689946
-2.11242 -0.690038 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.11242 -0.690038
-2.11404 -0.690121 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.11404 -0.690121
-2.11576 -0.690196 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.11576 -0.690196
-2.11757 -0.690264 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.11757 -0.690264
-2.11946 -0.690325 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.11946 -0.690325
-2.12142 -0.69038 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.12142 -0.69038
-2.12345 -0.69043 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.12345 -0.69043
-2.12554 -0.690475 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.12554 -0.690475
-2.12768 -0.690516 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.12768 -0.690516
-2.12987 -0.690552 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.12987 -0.690552
-2.00189 -0.700459 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -2.00189 -0.700459
-1.87179 -0.709736 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -1.87179 -0.709736
-1.73966 -0.718374 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -1.73966 -0.718374
-1.60564 -0.726365 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -1.60564 -0.726365
-1.46983 -0.733703 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -1.46983 -0.733703
-1.33236 -0.740381 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -1.33236 -0.740381
-1.19334 -0.746392 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -1.19334 -0.746392
-1.05289 -0.751731 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -1.05289 -0.751731
-0.911153 -0.756394 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.911153 -0.756394
-0.768238 -0.760377 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.768238 -0.760377
-0.624276 -0.763675 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.624276 -0.763675
-0.479396 -0.766285 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.479396 -0.766285
-0.333726 -0.768207 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.333726 -0.768207
-0.187396 -0.769436 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.187396 -0.769436
-0.0405381 -0.769974 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 -0.0405381 -0.769974
0.106716 -0.769818 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.106716 -0.769818
0.254234 -0.76897 1.05066 -1.34175 3.17776 -3.1361 2.11268 -1.2316 0 0 0.254234 -0.76897
0.401883 -0.767429 0.597633 -0.66969 3.17776 -3.1361 2.11268 -1.2316 0 0 0.596735 -0.670138
0.549529 -0.765198 0.880622 -0.172191 3.17776 -3.1361 2.11268 -1.2316 0 0 0.825397 -0.271101
0.693723 -0.762352 1.0082 -0.496927 3.17776 -3.1361 2.11268 -1.2316 0 0 0.954292 -0.54243
0.823858 -0.759218 0.57395 0.825881 3.17776 -3.1361 2.11268 -1.2316 0 0 0.616826 0.553927
0.941293 -0.755929 0.628286 -0.343996 3.17776 -3.1361 2.11268 -1.2316 0 0 0.681989 -0.414672
1.04728 -0.752586 0.292256 -0.109411 3.17776 -3.1361 2.11268 -1.2316 0 0 0.421798 -0.219762
1.14295 -0.749265 1.22246 0.108506 3.17776 -3.1361 2.11268 -1.2316 0 0 1.20882 -0.038664
1.22934 -0.746018 1.21875 0.120011 3.17776 -3.1361 2.11268 -1.2316 0 0 1.22056 -0.0285757
1.30738 -0.742886 0.112253 0.130776 3.17776 -3.1361 2.11268 -1.2316 0 0 0.317305 -0.0191207
1.37792 -0.739894 1.30115 -0.442328 3.17776 -3.1361 2.11268 -1.2316 0 0 1.31432 -0.493382
1.44171 -0.73706 0.392842 0.128463 3.17776 -3.1361 2.11268 -1.2316 0 0 0.572799 -0.0200371
1.49942 -0.734392 1.08184 0.418379 3.17776 -3.1361 2.11268 -1.2316 0 0 1.15348 0.220595
1.55169 -0.731895 0.200637 0.034019 3.17776 -3.1361 2.11268 -1.2316 0 0 0.43244 -0.0973911
1.59904 -0.729568 1.56171 -0.362309 3.17776 -3.1361 2.11268 -1.2316 0 0 1.56811 -0.42532
1.64198 -0.727409 -0.311948 -0.881052 3.17776 -3.1361 2.11268 -1.2316 0 0 0.0232936 -0.854691
1.68095 -0.72541 0.72688 -1.10749 3.17776 -3.1361 2.11268 -1.2316 0 0 0.890572 -1.04194
1.71634 -0.723567 0.951068 -0.583088 3.17776 -3.1361 2.11268 -1.2316 0 0 1.08237 -0.60719
1.74851 -0.72187 -0.164989 0.161351 3.17776 -3.1361 2.11268 -1.2316 0 0 0.163316 0.00981435
1.77778 -0.720312 0.83682 -0.333043 3.17776 -3.1361 2.11268 -1.2316 0 0 0.998264 -0.399488
1.80444 -0.718883 1.57164 -1.17172 3.17776 -3.1361 2.11268 -1.2316 0 0 1.61158 -1.09403
1.82875 -0.717576 0.424293 0.128858 3.17776 -3.1361 2.11268 -1.2316 0 0 0.665259 -0.0163673
1.85093 -0.716381 0.507895 0.570341 3.17776 -3.1361 2.11268 -1.2316 0 0 0.738323 0.349574
1.8712 -0.71529 1.14273 0.230463 3.17776 -3.1361 2.11268 -1.2316 0 0 1.26772 0.0681977
1.88975 -0.714295 1.07094 -0.197422 3.17776 -3.1361 2.11268 -1.2316 0 0 1.21143 -0.286103
1.90673 -0.713389 1.15714 -0.546485 3.17776 -3.1361 2.11268 -1.2316 0 0 1.28575 -0.575121
1.92232 -0.712564 0.166237 0.101901 3.17776 -3.1361 2.11268 -1.2316 0 0 0.467533 -0.0378393
1.93663 -0.711813 0.911549 0.617601 3.17776 -3.1361 2.11268 -1.2316 0 0 1.08743 0.389509
1.9498 -0.711131 1.06267 -0.117885 3.17776 -3.1361 2.11268 -1.2316 0 0 1.21488 -0.21967
1.96194 -0.710512 0.761117 -0.988471 3.17776 -3.1361 2.11268 -1.2316 0 0 0.967146 -0.940781
1.97314 -0.709949 0.721651 -1.32498 3.17776 -3.1361 2.11268 -1.2316 0 0 0.936373 -1.21945
1.9835 -0.709438 1.33874 0.434466 3.17776 -3.1361 2.11268 -1.2316 0 0 1.44937 0.238203
1.9931 -0.708975 1.00755 -0.237736 3.17776 -3.1361 2.11268 -1.2316 0 0 1.17665 -0.318588
2.00201 -0.708555 0.851457 0.174714 3.17776 -3.1361 2.11268 -1.2316 0 0 1.04886 0.0231688
2.0103 -0.708175 0.419559 0.496459 3.17776 -3.1361 2.11268 -1.2316 0 0 0.692488 0.289777
2.01803 -0.70783 0.990099 0.0279024 3.17776 -3.1361 2.11268 -1.2316 0 0 1.16646 -0.0983292
2.02525 -0.707517 1.3276 -0.445058 3.17776 -3.1361 2.11268 -1.2316 0 0 1.4473 -0.490089
2.03202 -0.707234 0.950648 0.364634 3.17776 -3.1361 2.11268 -1.2316 0 0 1.13618 0.180731
2.03836 -0.706977 0.503558 0.0354935 3.17776 -3.1361 2.11268 -1.2316 0 0 0.766889 -0.0918944
2.04434 -0.706745 1.05578 -0.113835 3.17776 -3.1361 2.11268 -1.2316 0 0 1.22539 -0.215562
2.04997 -0.706535 0.751399 -0.169663 3.17776 -3.1361 2.11268 -1.2316 0 0 0.974198 -0.261776
2.0553 -0.706345 1.05063 0.331492 3.17776 -3.1361 2.11268 -1.2316 0 0 1.223 0.153428
2.06035 -0.706172 0.825085 0.0131307 3.17776 -3.1361 2.11268 -1.2316 0 0 1.03702 -0.110282
2.06515 -0.706017 0.842584 0.475698 3.17776 -3.1361 2.11268 -1.2316 0 0 1.05234 0.272947
2.06972 -0.705876 1.2472 0.103497 3.17776 -3.1361 2.11268 -1.2316 0 0 1.38832 -0.035369
2.07409 -0.705748 1.13894 0.776914 3.17776 -3.1361 2.11268 -1.2316 0 0 1.29939 0.52253
2.07827 -0.705633 0.512957 -0.383909 3.17776 -3.1361 2.11268 -1.2316 0 0 0.781522 -0.439108
2.08228 -0.705528 0.172525 -0.194787 3.17776 -3.1361 2.11268 -1.2316 0 0 0.500188 -0.282416
2.08614 -0.705434 1.14291 0.3188 3.17776 -3.1361 2.11268 -1.2316 0 0 1.30474 0.143069
2.08987 -0.705348 0.066082 -0.285121 3.17776 -3.1361 2.11268 -1.2316 0 0 0.413309 -0.357221
2.09347 -0.705271 0.889261 0.7071 3.17776 -3.1361 2.11268 -1.2316 0 0 1.09587 0.464775
2.09696 -0.705201 1.32764 0.12881 3.17776 -3.1361 2.11268 -1.2316 0 0 1.45964 -0.014284
2.10035 -0.705138 1.15363 -0.0405965 3.17776 -3.1361 2.11268 -1.2316 0 0 1.31606 -0.154614
2.10364 -0.705081 0.584895 -0.619677 3.17776 -3.1361 2.11268 -1.2316 0 0 0.845471 -0.63433
2.10686 -0.705029 1.16313 0.0270083 3.17776 -3.1361 2.11268 -1.2316 0 0 1.32505 -0.0985895
2.10999 -0.704983 0.93874 0.489283 3.17776 -3.1361 2.11268 -1.2316 0 0 1.1397 0.284379
2.11306 -0.70494 0.0981997 -0.0724895 3.17776 -3.1361 2.11268 -1.2316 0 0 0.443896 -0.181001
2.11607 -0.704902 0.759354 0.327455 3.17776 -3.1361 2.11268 -1.2316 0 0 0.99213 0.150331
2.11902 -0.704868 0.997013 0.00555883 3.17776 -3.1361 2.11268 -1.2316 0 0 1.18952 -0.116331
2.12192 -0.704836 1.1878 -0.661427 3.17776 -3.1361 2.11268 -1.2316 0 0 1.34807 -0.668875
2.12478 -0.704808 0.787647 0.528762 3.17776 -3.1361 2.11268 -1.2316 0 0 1.01706 0.317115
2.12759 -0.704782 0.645671 -0.0900894 3.17776 -3.1361 2.11268 -1.2316 0 0 0.899929 -0.195554
2.13037 -0.704759 0.682843 0.273224 3.17776 -3.1361 2.11268 -1.2316 0 0 0.9312 0.105429
2.13312 -0.704738 0.265221 0.420723 3.17776 -3.1361 2.11268 -1.2316 0 0 0.585701 0.227625
2.13583 -0.70472 1.18252 0.153054 3.17776 -3.1361 2.11268 -1.2316 0 0 1.34608 0.00588349
2.13851 -0.704702 1.03933 -0.181224 3.17776 -3.1361 2.11268 -1.2316 0 0 1.22792 -0.271039
2.14117 -0.704687 0.533514 0.499632 3.17776 -3.1361 2.11268 -1.2316 0 0 0.809345 0.293004
2.14381 -0.704673 0.650621 -0.593548 3.17776 -3.1361 2.11268 -1.2316 0 0 0.906812 -0.612614
2.14643 -0.70466 0.32369 -0.195746 3.17776 -3.1361 2.11268 -1.2316 0 0 0.636423 -0.283062
2.14903 -0.704649 0.977767 -0.338866 3.17776 -3.1361 2.11268 -1.2316 0 0 1.17872 -0.401624
2.15161 -0.704639 1.04134 0.151889 3.17776 -3.1361 2.11268 -1.2316 0 0 1.23183 0.00493209
2.15417 -0.704629 0.835112 -0.187626 3.17776 -3.1361 2.11268 -1.2316 0 0 1.06143 -0.27633
2.15673 -0.704621 0.538723 0.282332 3.17776 -3.1361 2.11268 -1.2316 0 0 0.816329 0.112998
2.15927 -0.704613 0.70342 -0.0792337 3.17776 -3.1361 2.11268 -1.2316 0 0 0.953204 -0.186532
2.1618 -0.704606 0.546373 0.445975 3.17776 -3.1361 2.11268 -1.2316 0 0 0.823536 0.248566
2.16431 -0.7046 0.185957 0.632001 3.17776 -3.1361 2.11268 -1.2316 0 0 0.52539 0.402677
2.16682 -0.704594 0.333089 -0.492726 3.17776 -3.1361 2.11268 -1.2316 0 0 0.647708 -0.529077
2.16932 -0.704589 0.994082 -0.180554 3.17776 -3.1361 2.11268 -1.2316 0 0 1.19572 -0.270464
2.17182 -0.704585 1.29139 0.638702 3.17776 -3.1361 2.11268 -1.2316 0 0 1.44245 0.40823
2.1743 -0.70458 1.61194 0.158012 3.17776 -3.1361 2.11268 -1.2316 0 0 1.70843 0.0100148
2.17678 -0.704577 0.72903 0.0867307 3.17776 -3.1361 2.11268 -1.2316 0 0 0.977425 -0.0490362
2.17926 -0.704573 1.083 0.597974 3.17776 -3.1361 2.11268 -1.2316 0 0 1.27108 0.374492
2.18173 -0.70457 0.990553 0.157833 3.17776 -3.1361 2.11268 -1.2316 0 0 1.19493 0.0098677
2.18419 -0.704567 1.0776 0.285103 3.17776 -3.1361 2.11268 -1.2316 0 0 1.26746 0.115302
2.18666 -0.704565 1.1103 -0.023361 3.17776 -3.1361 2.11268 -1.2316 0 0 1.29498 -0.140237
2.18911 -0.704563 0.469382 0.0926578 3.17776 -3.1361 2.11268 -1.2316 0 0 0.764441 -0.0441236
2.19157 -0.70456 0.907201 0.00356078 3.17776 -3.1361 2.11268 -1.2316 0 0 1.12756 -0.117934
2.19402 -0.704559 0.172562 0.254587 3.17776 -3.1361 2.11268 -1.2316 0 0 0.519389 0.0900233
2.19646 -0.704557 1.09771 0.0821533 3.17776 -3.1361 2.11268 -1.2316 0 0 1.28622 -0.0528249
2.19891 -0.704555 1.22544 0.294517 3.17776 -3.1361 2.11268 -1.2316 0 0 1.39246 0.123103
2.20135 -0.704554 2.29585 -0.0300636 3.17776 -3.1361 2.11268 -1.2316 0 0 2.27964 -0.145788
2.20379 -0.704553 0.707209 0.852923 3.17776 -3.1361 2.11268 -1.2316 0 0 0.963983 0.585703
2.20623 -0.704552 0.910811 -0.4073 3.17776 -3.1361 2.11268 -1.2316 0 0 1.13307 -0.4583
2.20867 -0.704551 0.451713 0.39383 3.17776 -3.1361 2.11268 -1.2316 0 0 0.753159 0.205377
2.21111 -0.70455 0.966904 0.602593 3.17776 -3.1361 2.11268 -1.2316 0 0 1.18038 0.378323
2.21354 -0.704549 1.22441 0.356376 3.17776 -3.1361 2.11268 -1.2316 0 0 1.39412 0.17435
2.21597 -0.704548 0.89066 0.288926 3.17776 -3.1361 2.11268 -1.2316 0 0 1.11805 0.118473
2.2184 -0.704547 1.28907 -0.235604 3.17776 -3.1361 2.11268 -1.2316 0 0 1.44852 -0.316062
2.22084 -0.704547 0.413174 -0.65262 3.17776 -3.1361 2.11268 -1.2316 0 0 0.72332 -0.66153
2.22327 -0.704546 0.505164 0.152132 3.17776 -3.1361 2.11268 -1.2316 0 0 0.799944 0.00514958
2.22569 -0.704546 1.41357 0.44314 3.17776 -3.1361 2.11268 -1.2316 0 0 1.55291 0.246228
2.22812 -0.704545 1.45769 0.128123 3.17776 -3.1361 2.11268 -1.2316 0 0 1.58988 -0.0147406
2.23055 -0.704545 1.34749 -0.383097 3.17776 -3.1361 2.11268 -1.2316 0 0 1.499 -0.438249
2.23298 -0.704544 0.623293 0.472854 3.17776 -3.1361 2.11268 -1.2316 0 0 0.899471 0.270844
2.2354 -0.704544 1.40503 0.274187 3.17776 -3.1361 2.11268 -1.2316 0 0 1.5475 0.106264
2.23783 -0.704544 0.958085 1.02113 3.17776 -3.1361 2.11268 -1.2316 0 0 1.17765 0.725049
2.24025 -0.704543 0.545063 0.323754 3.17776 -3.1361 2.11268 -1.2316 0 0 0.835912 0.147326
2.24268 -0.704543 1.04738 0.342249 3.17776 -3.1361 2.11268 -1.2316 0 0 1.25246 0.162647
2.2451 -0.704543 0.972408 0.383598 3.17776 -3.1361 2.11268 -1.2316 0 0 1.19077 0.196902
2.24753 -0.704543 1.04138 0.0428241 3.17776 -3.1361 2.11268 -1.2316 0 0 1.24832 -0.0854038
2.24995 -0.704543 0.601492 -0.0653596 3.17776 -3.1361 2.11268 -1.2316 0 0 0.884323 -0.175026
2.25238 -0.704542 1.02447 0.777779 3.17776 -3.1361 2.11268 -1.2316 0 0 1.23514 0.523453
2.2548 -0.704542 1.2554 -0.307192 3.17776 -3.1361 2.11268 -1.2316 0 0 1.42687 -0.375366
2.25722 -0.704542 0.831895 0.605756 3.17776 -3.1361 2.11268 -1.2316 0 0 1.07644 0.380944
2.25965 -0.704542 1.28275 0.47629 3.17776 -3.1361 2.11268 -1.2316 0 0 1.45036 0.273691
2.26207 -0.704542 1.15534 0.119699 3.17776 -3.1361 2.11268 -1.2316 0 0 1.34523 -0.0217187
2.26449 -0.704542 0.301745 -0.133093 3.17776 -3.1361 2.11268 -1.2316 0 0 0.638499 -0.231138
2.26691 -0.704542 1.06653 0.317208 3.17776 -3.1361 2.11268 -1.2316 0 0 1.27248 0.141904
2.26934 -0.704542 1.03519 0.203822 3.17776 -3.1361 2.11268 -1.2316 0 0 1.24693 0.0479713
2.27176 -0.704541 0.910503 -0.0157264 3.17776 -3.1361 2.11268 -1.2316 0 0 1.14406 -0.133908
2.27418 -0.704541 1.25025 0.370064 3.17776 -3.1361 2.11268 -1.2316 0 0 1.42593 0.185691
2.2766 -0.704541 0.839299 -0.0433585 3.17776 -3.1361 2.11268 -1.2316 0 0 1.0859 -0.1568
